Date,Open,High,Low,Close,Volume,Ticker,Fund_Name,Category,Style,SMA_20,SMA_50,SMA_200,Daily_Return,Volatility_20,Cumulative_Return
2023-03-17 00:00:00-04:00,9.89389419555664,9.89389419555664,9.89389419555664,9.89389419555664,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,9.86302409172058,9.796788024902344,,-1.1709638014899104,1.1410727364390516,8.142574536496827
2023-03-20 00:00:00-04:00,9.972044944763184,9.972044944763184,9.972044944763184,9.972044944763184,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,9.86107029914856,9.814313163757324,,0.7898886693334717,1.15297503157025,8.99678047948611
2023-03-21 00:00:00-04:00,10.12053108215332,10.12053108215332,10.12053108215332,10.12053108215332,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,9.87513747215271,9.831315479278565,,1.4890239485745083,1.1261548122982223,10.619768644000827
2023-03-22 00:00:00-04:00,9.995490074157715,9.995490074157715,9.995490074157715,9.995490074157715,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,9.883343362808228,9.84612066268921,,-1.2355182448488766,1.167310976688662,9.253041219994596
2023-03-23 00:00:00-04:00,10.073640823364258,10.073640823364258,10.073640823364258,10.073640823364258,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,9.892721509933471,9.860666675567627,,0.7818601051747587,1.1731330000250804,10.107247162983878
2023-03-24 00:00:00-04:00,10.112714767456055,10.112714767456055,10.112714767456055,10.112714767456055,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,9.909133100509644,9.873564567565918,,0.3878830382871179,1.1438197141717974,10.534334498653974
2023-03-27 00:00:00-04:00,10.112714767456055,10.112714767456055,10.112714767456055,10.112714767456055,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,9.924372482299805,9.885247688293457,,0.0,1.1443214502357666,10.534334498653974
2023-03-28 00:00:00-04:00,10.081454277038574,10.081454277038574,10.081454277038574,10.081454277038574,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,9.938048839569092,9.895394477844238,,-0.3091206578680561,1.1486661088465377,10.192650036681638
2023-03-29 00:00:00-04:00,10.206497192382812,10.206497192382812,10.206497192382812,10.206497192382812,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,9.9591495513916,9.908801364898682,,1.2403261663253673,1.1701418002505173,11.55939830845396
2023-03-30 00:00:00-04:00,10.269017219543457,10.269017219543457,10.269017219543457,10.269017219543457,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,9.979468727111817,9.925888271331788,,0.6125512600670069,1.1660108960701323,12.242756808515566
2023-03-31 00:00:00-04:00,10.386242866516113,10.386242866516113,10.386242866516113,10.386242866516113,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,9.99705262184143,9.946078948974609,,1.1415468926233574,1.1315819370339315,13.524060511057968
2023-04-03 00:00:00-04:00,10.472208976745605,10.472208976745605,10.472208976745605,10.472208976745605,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.01815333366394,9.964192695617676,,0.8276920859094927,1.1408100415923814,14.46369017551108
2023-04-04 00:00:00-04:00,10.433135032653809,10.433135032653809,10.433135032653809,10.433135032653809,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.043161630630493,9.979399089813233,,-0.3731203624618651,1.1035431288098982,14.036602839841006
2023-04-05 00:00:00-04:00,10.394059181213379,10.394059181213379,10.394059181213379,10.394059181213379,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.06543459892273,9.993823966979981,,-0.374536046146523,1.1123109518803587,13.609494656404841
2023-04-06 00:00:00-04:00,10.45658016204834,10.45658016204834,10.45658016204834,10.45658016204834,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.099039459228516,10.009499263763427,,0.6015068775821808,1.0229222901752433,14.292863580349469
2023-04-10 00:00:00-04:00,10.464394569396973,10.464394569396973,10.464394569396973,10.464394569396973,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.138896369934082,10.022901248931884,,0.07473196042617758,0.9600057199312136,14.378276877930274
2023-04-11 00:00:00-04:00,10.44876480102539,10.44876480102539,10.44876480102539,10.44876480102539,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.177971792221069,10.03538324356079,,-0.14936142046183543,0.9638651209052657,14.207439858885639
2023-04-12 00:00:00-04:00,10.425318717956543,10.425318717956543,10.425318717956543,10.425318717956543,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.206106042861938,10.050129566192627,,-0.22439095448436586,0.8924862218777289,13.951168694494132
2023-04-13 00:00:00-04:00,10.597250938415527,10.597250938415527,10.597250938415527,10.597250938415527,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.246353769302369,10.065125713348388,,1.6491795129759401,0.9100576909107035,15.830428023400355
2023-04-14 00:00:00-04:00,10.597250938415527,10.597250938415527,10.597250938415527,10.597250938415527,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.275660276412964,10.078451519012452,,0.0,0.8039003956384251,15.830428023400355
2023-04-17 00:00:00-04:00,10.581620216369629,10.581620216369629,10.581620216369629,10.581620216369629,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.310046577453614,10.086605529785157,,-0.1474978948477701,0.7358365815011472,15.6595805804727
2023-04-18 00:00:00-04:00,10.589435577392578,10.589435577392578,10.589435577392578,10.589435577392578,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.340916109085082,10.097345447540283,,0.07385788625129397,0.730148079740835,15.745004301936527
2023-04-19 00:00:00-04:00,10.558176040649414,10.558176040649414,10.558176040649414,10.558176040649414,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.362798357009888,10.108523120880127,,-0.29519549474289475,0.6852737198387244,15.403330263847238
2023-04-20 00:00:00-04:00,10.526915550231934,10.526915550231934,10.526915550231934,10.526915550231934,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.389369630813599,10.116038589477538,,-0.2960785110716735,0.6085844653143806,15.061645801874924
2023-04-21 00:00:00-04:00,10.534729957580566,10.534729957580566,10.534729957580566,10.534729957580566,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.412424087524414,10.126595458984376,,0.07423264023866949,0.5971778256420955,15.147059099455728
2023-04-24 00:00:00-04:00,10.5425443649292,10.5425443649292,10.5425443649292,10.5425443649292,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.43391556739807,10.139130821228028,,0.07417757626535515,0.5968137943546039,15.232472397036535
2023-04-25 00:00:00-04:00,10.362798690795898,10.362798690795898,10.362798690795898,10.362798690795898,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.446419763565064,10.14491397857666,,-1.7049553495951386,0.73431827523657,13.267810194432528
2023-04-26 00:00:00-04:00,10.37842845916748,10.37842845916748,10.37842845916748,10.37842845916748,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.46126847267151,10.148508911132813,,0.15082574541822602,0.7271819000292642,13.43864721347716
2023-04-27 00:00:00-04:00,10.667586326599121,10.667586326599121,10.667586326599121,10.667586326599121,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.484322929382325,10.157730693817138,,2.7861430906354734,0.9088720186624536,16.59921024492581
2023-04-28 00:00:00-04:00,10.72229290008545,10.72229290008545,10.72229290008545,10.72229290008545,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.506986713409423,10.168046607971192,,0.5128299112041823,0.9069058008163813,17.197165871289656
2023-05-01 00:00:00-04:00,10.737921714782715,10.737921714782715,10.737921714782715,10.737921714782715,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.524570655822753,10.181644859313964,,0.14576000527966038,0.8806076242621462,17.36799246645124
2023-05-02 00:00:00-04:00,10.620695114135742,10.620695114135742,10.620695114135742,10.620695114135742,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.531994962692261,10.193836345672608,,-1.091706605437337,0.9093137833309152,16.086678340025816
2023-05-03 00:00:00-04:00,10.558176040649414,10.558176040649414,10.558176040649414,10.558176040649414,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.538247013092041,10.20821611404419,,-0.5886533114307868,0.9161471853993799,15.403330263847238
2023-05-04 00:00:00-04:00,10.480025291442871,10.480025291442871,10.480025291442871,10.480025291442871,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.542545318603516,10.2211891746521,,-0.7401917613957143,0.9289093520892119,14.549124320857953
2023-05-05 00:00:00-04:00,10.63632583618164,10.63632583618164,10.63632583618164,10.63632583618164,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.55153260231018,10.236194133758545,,1.4914138123921505,0.9770237137940329,16.257525782953497
2023-05-08 00:00:00-04:00,10.667586326599121,10.667586326599121,10.667586326599121,10.667586326599121,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.561692190170287,10.253856201171875,,0.2939030911514706,0.9780749057655342,16.59921024492581
2023-05-09 00:00:00-04:00,10.64414119720459,10.64414119720459,10.64414119720459,10.64414119720459,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.571461009979249,10.27058048248291,,-0.2197791391298276,0.9791486686835414,16.342949504417327
2023-05-10 00:00:00-04:00,10.675400733947754,10.675400733947754,10.675400733947754,10.675400733947754,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.58396511077881,10.287929954528808,,0.29367833594102777,0.9770438742519579,16.684623542506614
2023-05-11 00:00:00-04:00,10.691032409667969,10.691032409667969,10.691032409667969,10.691032409667969,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.588654184341431,10.306060943603516,,0.14642706264418326,0.9089144379019316,16.85548140931732
2023-05-12 00:00:00-04:00,10.659771919250488,10.659771919250488,10.659771919250488,10.659771919250488,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.59178023338318,10.322003707885742,,-0.2923991736215381,0.9120726175556745,16.513796947345007
2023-05-15 00:00:00-04:00,10.730107307434082,10.730107307434082,10.730107307434082,10.730107307434082,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.599204587936402,10.335914554595947,,0.6598207608605078,0.9214645384200935,17.28257916887046
2023-05-16 00:00:00-04:00,10.698846817016602,10.698846817016602,10.698846817016602,10.698846817016602,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.604675149917602,10.348887596130371,,-0.2913343690032155,0.9250725960192067,16.940894706898124
2023-05-17 00:00:00-04:00,10.816073417663574,10.816073417663574,10.816073417663574,10.816073417663574,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.61757001876831,10.366549682617187,,1.0956937944052392,0.949289608340074,18.22220883332357
2023-05-18 00:00:00-04:00,10.933300018310547,10.933300018310547,10.933300018310547,10.933300018310547,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.63788924217224,10.386243686676025,,1.083818462766084,0.9670549689679169,19.50352295974902
2023-05-19 00:00:00-04:00,10.909854888916016,10.909854888916016,10.909854888916016,10.909854888916016,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.656645488739013,10.408751125335693,,-0.21443781251101468,0.9710822262843194,19.247262219240536
2023-05-22 00:00:00-04:00,10.90203857421875,10.90203857421875,10.90203857421875,10.90203857421875,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.674620199203492,10.433446769714356,,-0.07164453401856674,0.9724614930379498,19.16182807389366
2023-05-23 00:00:00-04:00,10.776998519897461,10.776998519897461,10.776998519897461,10.776998519897461,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.69533019065857,10.455641613006591,,-1.146941954663283,0.9224889805028955,17.795111073770453
2023-05-24 00:00:00-04:00,10.737921714782715,10.737921714782715,10.737921714782715,10.737921714782715,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.71330485343933,10.473147373199463,,-0.3625945112880835,0.9310382580700883,17.36799246645124
2023-05-25 00:00:00-04:00,10.87077808380127,10.87077808380127,10.87077808380127,10.87077808380127,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.723464441299438,10.49471700668335,,1.2372633415240308,0.7489858830092226,18.820143611921345
2023-05-26 00:00:00-04:00,11.04271125793457,11.04271125793457,11.04271125793457,11.04271125793457,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.739485359191894,10.515348815917969,,1.581608720258032,0.81539633342443,20.699413364710615
2023-05-30 00:00:00-04:00,11.058340072631836,11.058340072631836,11.058340072631836,11.058340072631836,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.75550627708435,10.538637733459472,,0.14153059273405155,0.8153981718315522,20.87023995987223
2023-05-31 00:00:00-04:00,10.995819091796875,10.995819091796875,10.995819091796875,10.995819091796875,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.774262475967408,10.559113216400146,,-0.5653740111474237,0.7809708741473496,20.186871035927577
2023-06-01 00:00:00-04:00,11.144307136535645,11.144307136535645,11.144307136535645,11.144307136535645,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.803569030761718,10.579588737487793,,1.350404581042497,0.8010729401807062,21.809880048208363
2023-06-02 00:00:00-04:00,11.26934814453125,11.26934814453125,11.26934814453125,11.26934814453125,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.843035173416137,10.605065898895264,,1.1220168868611768,0.7851080042072496,23.176607472214616
2023-06-05 00:00:00-04:00,11.245903015136719,11.245903015136719,11.245903015136719,11.245903015136719,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.873514032363891,10.628511142730712,,-0.20804334992444717,0.748059969200982,22.920346731706132
2023-06-06 00:00:00-04:00,11.277164459228516,11.277164459228516,11.277164459228516,11.277164459228516,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.903992938995362,10.651800136566163,,0.2779807370712595,0.7480547497599149,23.26204161756149
2023-06-07 00:00:00-04:00,11.152121543884277,11.152121543884277,11.152121543884277,11.152121543884277,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.929391956329345,10.672588272094726,,-1.1088152149976938,0.8037155368157765,21.89529334578917
2023-06-08 00:00:00-04:00,11.238088607788086,11.238088607788086,11.238088607788086,11.238088607788086,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.957526350021363,10.695720958709718,,0.770858383900519,0.8125386831212715,22.834933434125325
2023-06-09 00:00:00-04:00,11.253717422485352,11.253717422485352,11.253717422485352,11.253717422485352,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,10.985660600662232,10.716665363311767,,0.13907004333846285,0.812594608294267,23.005760029286936
2023-06-12 00:00:00-04:00,11.37094497680664,11.37094497680664,11.37094497680664,11.37094497680664,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.021219253540039,10.73870391845703,,1.041678495383791,0.8195949195049664,24.28708457959541
2023-06-13 00:00:00-04:00,11.433465003967285,11.433465003967285,11.433465003967285,11.433465003967285,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.056387138366699,10.759648361206054,,0.5498226162220288,0.8176080080005795,24.970443079657013
2023-06-14 00:00:00-04:00,11.433465003967285,11.433465003967285,11.433465003967285,11.433465003967285,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.093118047714233,10.778873481750487,,0.0,0.808668283669197,24.970443079657013
2023-06-15 00:00:00-04:00,11.581950187683105,11.581950187683105,11.581950187683105,11.581950187683105,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.13141188621521,10.801849784851074,,1.2986892745488587,0.8199050975372693,26.593420820288706
2023-06-16 00:00:00-04:00,11.511615753173828,11.511615753173828,11.511615753173828,11.511615753173828,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.160327672958374,10.824200916290284,,-0.6072762649598884,0.8269629499336407,25.824649022646295
2023-06-20 00:00:00-04:00,11.503800392150879,11.503800392150879,11.503800392150879,11.503800392150879,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.190024948120117,10.845145320892334,,-0.06789108662521581,0.8231664213678227,25.739225301182465
2023-06-21 00:00:00-04:00,11.44909381866455,11.44909381866455,11.44909381866455,11.44909381866455,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.217377710342408,10.864839305877686,,-0.4755521794663209,0.8367955508900466,25.141269674818624
2023-06-22 00:00:00-04:00,11.519431114196777,11.519431114196777,11.519431114196777,11.519431114196777,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.254499340057373,10.886252632141113,,0.6143481453314781,0.7724214893134166,25.910072744110145
2023-06-23 00:00:00-04:00,11.472540855407715,11.472540855407715,11.472540855407715,11.472540855407715,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.291230297088623,10.907197074890137,,-0.4070535977360401,0.7746001668313557,25.397551263093177
2023-06-26 00:00:00-04:00,11.363129615783691,11.363129615783691,11.363129615783691,11.363129615783691,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.315847873687744,10.9225146484375,,-0.9536792329002841,0.7948345872379393,24.20166085813158
2023-06-27 00:00:00-04:00,11.495985984802246,11.495985984802246,11.495985984802246,11.495985984802246,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.338511610031128,10.940489349365235,,1.1691881859203113,0.7624698049968938,25.65381200360166
2023-06-28 00:00:00-04:00,11.472540855407715,11.472540855407715,11.472540855407715,11.472540855407715,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.359221649169921,10.958307762145996,,-0.20394187523824492,0.7678560787605108,25.397551263093177
2023-06-29 00:00:00-04:00,11.495985984802246,11.495985984802246,11.495985984802246,11.495985984802246,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.38422999382019,10.97643877029419,,0.20435864809738025,0.7471821169191467,25.65381200360166
2023-06-30 00:00:00-04:00,11.660102844238281,11.660102844238281,11.660102844238281,11.660102844238281,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.410019779205323,10.998477306365967,,1.4276014223834066,0.7534730241941717,27.447647611044058
2023-07-03 00:00:00-04:00,11.652286529541016,11.652286529541016,11.652286529541016,11.652286529541016,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.429166698455811,11.020984725952149,,-0.06703469773534643,0.7257147144942995,27.36221346569718
2023-07-05 00:00:00-04:00,11.675731658935547,11.675731658935547,11.675731658935547,11.675731658935547,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.450658130645753,11.043804759979247,,0.2012062553996774,0.7202518130622798,27.61847420620567
2023-07-06 00:00:00-04:00,11.581950187683105,11.581950187683105,11.581950187683105,11.581950187683105,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.465897417068481,11.064592876434325,,-0.8032170830225449,0.7531395912488288,26.593420820288706
2023-07-07 00:00:00-04:00,11.558505058288574,11.558505058288574,11.558505058288574,11.558505058288574,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.486216592788697,11.08850700378418,,-0.2024281663675631,0.699655687332824,26.33716007978024
2023-07-10 00:00:00-04:00,11.56632137298584,11.56632137298584,11.56632137298584,11.56632137298584,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.502628231048584,11.112264862060547,,0.06762392418264707,0.6860126192293836,26.422594225127092
2023-07-11 00:00:00-04:00,11.644472122192383,11.644472122192383,11.644472122192383,11.644472122192383,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.522165966033935,11.131802577972412,,0.6756750628516217,0.6961347245818946,27.276800168116377
2023-07-12 00:00:00-04:00,11.78514289855957,11.78514289855957,11.78514289855957,11.78514289855957,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.542875862121582,11.153059577941894,,1.208047688989633,0.7079536767807164,28.814364611167264
2023-07-13 00:00:00-04:00,11.894554138183594,11.894554138183594,11.894554138183594,11.894554138183594,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.565930318832397,11.176192226409912,,0.928382799986216,0.7232177371843751,30.010255016128884
2023-07-14 00:00:00-04:00,11.878924369812012,11.878924369812012,11.878924369812012,11.878924369812012,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.588203287124633,11.201356811523437,,-0.13140272590300706,0.7257261716283508,29.839417997084226
2023-07-17 00:00:00-04:00,11.957076072692871,11.957076072692871,11.957076072692871,11.957076072692871,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.606959581375122,11.229334812164307,,0.6579021841360166,0.687518359217416,30.693634363956555
2023-07-18 00:00:00-04:00,12.050857543945312,12.050857543945312,12.050857543945312,12.050857543945312,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.633921670913697,11.260751457214356,,0.784317760314468,0.675913835893639,31.718687749873496
2023-07-19 00:00:00-04:00,12.058671951293945,12.058671951293945,12.058671951293945,12.058671951293945,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.66166524887085,11.289198379516602,,0.06484523877356985,0.6734684652470113,31.804101047454303
2023-07-20 00:00:00-04:00,11.902369499206543,11.902369499206543,11.902369499206543,11.902369499206543,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.68432903289795,11.31389404296875,,-1.2961829687275883,0.7408550525532543,30.095678737592714
2023-07-21 00:00:00-04:00,11.863293647766113,11.863293647766113,11.863293647766113,11.863293647766113,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.701522159576417,11.33827709197998,,-0.3283031285748139,0.7428840057053279,29.66857055415655
2023-07-24 00:00:00-04:00,11.878924369812012,11.878924369812012,11.878924369812012,11.878924369812012,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.72184133529663,11.362347564697266,,0.13175701883465507,0.7313068738050964,29.839417997084226
2023-07-25 00:00:00-04:00,11.941444396972656,11.941444396972656,11.941444396972656,11.941444396972656,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.750757074356079,11.38735580444336,,0.5263105077049524,0.6842679888901402,30.52277649714583
2023-07-26 00:00:00-04:00,11.957076072692871,11.957076072692871,11.957076072692871,11.957076072692871,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.77381157875061,11.413301887512207,,0.13090272165214856,0.6494180895267803,30.693634363956555
2023-07-27 00:00:00-04:00,11.964890480041504,11.964890480041504,11.964890480041504,11.964890480041504,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.7984290599823,11.437997550964356,,0.0653538314979718,0.6433916206027399,30.779047661537362
2023-07-28 00:00:00-04:00,12.136821746826172,12.136821746826172,12.136821746826172,12.136821746826172,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.830470848083497,11.466757049560547,,1.4369648186204786,0.6992067947929863,32.658296566560566
2023-07-31 00:00:00-04:00,12.144637107849121,12.144637107849121,12.144637107849121,12.144637107849121,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.854697561264038,11.493328323364258,,0.06439380247957871,0.6451807489918814,32.74372028802439
2023-08-01 00:00:00-04:00,12.136821746826172,12.136821746826172,12.136821746826172,12.136821746826172,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.878924322128295,11.51739875793457,,-0.0643523635457055,0.6451213343015021,32.658296566560566
2023-08-02 00:00:00-04:00,11.941444396972656,11.941444396972656,11.941444396972656,11.941444396972656,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.89220995903015,11.538030548095703,,-1.609790058131222,0.7622727591074338,30.52277649714583
2023-08-03 00:00:00-04:00,11.957076072692871,11.957076072692871,11.957076072692871,11.957076072692871,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.91096625328064,11.559131298065186,,0.13090272165214856,0.7310051277254249,30.693634363956555
2023-08-04 00:00:00-04:00,11.941444396972656,11.941444396972656,11.941444396972656,11.941444396972656,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.930113220214844,11.582420215606689,,-0.13073159044220128,0.7292974886912368,30.52277649714583
2023-08-07 00:00:00-04:00,12.08993148803711,12.08993148803711,12.08993148803711,12.08993148803711,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.956293725967408,11.609460411071778,,1.2434600549837693,0.7673811442868033,32.14577508554359
2023-08-08 00:00:00-04:00,12.050857543945312,12.050857543945312,12.050857543945312,12.050857543945312,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.976612997055053,11.633062000274657,,-0.32319409030944213,0.7689696114764313,31.718687749873496
2023-08-09 00:00:00-04:00,11.93363094329834,11.93363094329834,11.93363094329834,11.93363094329834,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.984037399291992,11.650880393981934,,-0.9727656328148204,0.7693155057622553,30.43737362344807
2023-08-10 00:00:00-04:00,11.93363094329834,11.93363094329834,11.93363094329834,11.93363094329834,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.98599123954773,11.668386211395264,,0.0,0.7420311841125503,30.43737362344807
2023-08-11 00:00:00-04:00,11.902369499206543,11.902369499206543,11.902369499206543,11.902369499206543,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.987163496017455,11.686517219543457,,-0.2619608754479974,0.7439958303065576,30.095678737592714
2023-08-14 00:00:00-04:00,12.011780738830566,12.011780738830566,12.011780738830566,12.011780738830566,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.989898729324342,11.703866691589356,,0.9192391450401294,0.7580892742257646,31.29156914255431
2023-08-15 00:00:00-04:00,11.886738777160645,11.886738777160645,11.886738777160645,11.886738777160645,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.981692790985107,11.716214504241943,,-1.040994373679316,0.7716870868691246,29.924831294665033
2023-08-16 00:00:00-04:00,11.777328491210938,11.777328491210938,11.777328491210938,11.777328491210938,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.967625617980957,11.726843013763428,,-0.9204398952547876,0.7940403947640515,28.72895131358646
2023-08-17 00:00:00-04:00,11.66791820526123,11.66791820526123,11.66791820526123,11.66791820526123,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.955903053283691,11.734658088684082,,-0.9289906962462346,0.7691460762154494,27.53307133250791
2023-08-18 00:00:00-04:00,11.660102844238281,11.660102844238281,11.660102844238281,11.660102844238281,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,11.945743513107299,11.744817714691163,,-0.06698162333212965,0.7672202294194741,27.447647611044058
