Date,Open,High,Low,Close,Volume,Ticker,Fund_Name,Category,Style,SMA_20,SMA_50,SMA_200,Daily_Return,Volatility_20,Cumulative_Return
2025-12-31 00:00:00-05:00,267.0400085449219,267.0400085449219,267.0400085449219,267.0400085449219,0,FBGRX,Fidelity Blue Chip Growth (Blue Chip Focus),Large Growth,Active,266.61050567626955,263.3164028930664,233.24724197387695,-0.6953981226883621,0.9304403470226776,189.57616679615694
2025-12-31 00:00:00-05:00,24.299999237060547,24.299999237060547,24.299999237060547,24.299999237060547,0,FCNTX,Fidelity Contrafund (Large-Cap Growth),Large Growth,Active,24.075022983551026,23.1741357421875,21.284389114379884,-0.6541285911726757,1.3005949670475683,165.60466756464947
2025-12-31 00:00:00-05:00,41.43000030517578,41.43000030517578,41.43000030517578,41.43000030517578,0,FSPTX,Fidelity Select Technology (Tech Competitor),Technology,Active,41.668000030517575,40.90111343383789,34.551633644104,-0.9088760000806606,1.13272264292654,212.17986790177562
2025-12-31 00:00:00-05:00,237.72000122070312,237.72000122070312,237.72000122070312,237.72000122070312,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,237.99339599609374,235.92633544921875,217.29648429870605,-0.7266372021960232,0.568286579456193,86.7935599747732
2025-12-31 00:00:00-05:00,68.77999877929688,68.77999877929688,68.77999877929688,68.77999877929688,0,JNGTX,Janus Henderson Global Technology,Technology,Active,67.606591796875,62.9762947845459,54.80753351211548,-0.6643545619075653,3.8135176786005096,237.98781162188658
